record_type,facet,component,source_id,source_title_or_spec,source_kind,screening_status,current_evidence_level,supported_claim_or_status,limitations,argo_connection,missing_full_read_or_experiment,contribution_tag,tag_status,local_basis,note
facet_evidence,procedural skills,,alphaxiv:2608.26263,SKILL.state: Scalable Long-Horizon Agent Skills,paper candidate,unscreened,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.",Discovery candidate for immutable skill specification plus explicit mutable execution state.,"Screen/full-read; test long-horizon skill accuracy, token/cost, state-validation failure, and recovery under ARGO runtime constraints.",,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,procedural skills,,alphaxiv:2606.28374,Recursive Self-Evolving Agents via Held-Out Selection,paper,recorded_full_read,FULL_PAPER_READ,"RSEA rewrites strategy, skills, and playbook state from trajectories and commits candidates through a disjoint held-out keep-better gate.","Structured report retained at `paper/sources/reports/2606.28374.txt` (52475 bytes; SHA-256 `76989b4a9dfcd71b9d04c7b6e6d68ee443ed602fc405c05cc87b45a700042107`). The private source receipt binds `paper/sources/arxiv/2606.28374.tar.gz` (263088 bytes; SHA-256 `4d675143c36c64b7d7e7992d29f3807cf6618b69ec4b3aaae1c4295bbfcf0fc1`), extracted TeX under `paper/sources/tex/2606.28374`, and member manifest SHA-256 `47aeeb9083af5e2564f876b058d8a0d7b8965d35acb4ec86e3c2a0469c5ca7da`. The scoped current-claim locator(s) pass embedded-excerpt hash and semantic review; broader claims require new locators. Its reported benchmark effects remain prior-work claims and do not establish ARGO engine refinement or safety.",Direct prior work for context-artifact evolution and held-out selection of durable harness state.,"Compare with inherited Continual Harness; implement disjoint trigger/development/validation/terminal roles; test harmful retention, rollback, and transfer.",,,paper/sources/prior-work-round2-source-receipts.json (SHA-256 6cd22b1075a15f22b7aad008a57f8d30d300aa9ae988289764a85dbff713d1cc); paper/sources/reports/2606.28374.txt (52475 bytes; SHA-256 76989b4a9dfcd71b9d04c7b6e6d68ee443ed602fc405c05cc87b45a700042107); paper/sources/arxiv/2606.28374.tar.gz (263088 bytes; SHA-256 4d675143c36c64b7d7e7992d29f3807cf6618b69ec4b3aaae1c4295bbfcf0fc1); extracted TeX: paper/sources/tex/2606.28374; members manifest SHA-256 47aeeb9083af5e2564f876b058d8a0d7b8965d35acb4ec86e3c2a0469c5ca7da; paper/sources/claim-locators.json SHA-256 efb9fd1577e01c59eb6af43a34ef4dfcbf0abe40eb4a2c1ff9d2fb7b71be5154; paper/sources/arxiv-metadata-prior-work-round2-receipt.json SHA-256 caff373005c8c035c8a379a77760c8d41320971b760c5d233798a3c59beba246; paper/sources/arxiv-metadata-prior-work-round2.xml SHA-256 5c6f1e68cce221fd51f53efa76be207f24dc2d4b2d01edff332fef4086e4706d,
facet_evidence,episodic experience,,alphaxiv:2605.09998,Continual Harness,paper,recorded_full_read,FULL_PAPER_READ,"Continual Harness performs reset-free online edits to prompts, subagents, skills, and memory from trajectory windows; the local read summary also flags the risk of retaining harmful shortcuts.","Structured report retained at `paper/sources/reports/2605.09998.txt` (20802 bytes; SHA-256 `81210413790cb223989ce75db2d2da910c8536478259d4815cb56ca2eccb99bb`). Raw arXiv TeX source is retained at `paper/sources/arxiv/2605.09998.tar.gz` (29533124 bytes; SHA-256 `4d855372ed98dc4a61a585aedbc8051967f725e8575bb792a3573c3dc8bdcf5a`), with extracted TeX under `paper/sources/tex/2605.09998` and member manifest `paper/sources/tex/2605.09998/_archive_members.json` (SHA-256 `582fe3031c8085663d5e34842bdd98fbb55fcabc9c76538e1af49f8fb31f96be`). The scoped current-claim locator(s) pass byte, excerpt, and semantic review; broader claims require new locators. Detailed mechanism/result wording remains release-gated, and inherited behavior is not evidence of ARGO efficacy.",Direct ancestry for refinement from trajectory windows and retained refinement history.,"Restore receipt; specify episode provenance/scope, negative episodes, expiry, conflict, and held-out promotion tests.",,,paper/sources/report-receipts.json (SHA-256 c1ad0d25ab8fb9376b587f14a9ae9178d161cd6c98cb1964e0f0732a43852702); paper/sources/reports/2605.09998.txt (20802 bytes; SHA-256 81210413790cb223989ce75db2d2da910c8536478259d4815cb56ca2eccb99bb); paper/sources/arxiv-source-receipts.json (SHA-256 b834a623e29036dbe96ff7eee860d8efdb9976db7947ab6f4c3a054f3142f42b); paper/sources/arxiv/2605.09998.tar.gz (29533124 bytes; SHA-256 4d855372ed98dc4a61a585aedbc8051967f725e8575bb792a3573c3dc8bdcf5a); paper/sources/tex/2605.09998/_archive_members.json (SHA-256 582fe3031c8085663d5e34842bdd98fbb55fcabc9c76538e1af49f8fb31f96be); extracted TeX: paper/sources/tex/2605.09998; docs/argo/migration-state.json; docs/argo/research-foundations.md; paper/sources/claim-locators.json SHA-256 efb9fd1577e01c59eb6af43a34ef4dfcbf0abe40eb4a2c1ff9d2fb7b71be5154; paper/sources/arxiv-metadata-receipt.json SHA-256 923412f29b30d810527d047b98094d8ffc020a789723f312821b9b09bca3951a,
facet_evidence,episodic experience,,alphaxiv:2607.14159,MemoHarness: Agent Harnesses That Learn from Experience,paper candidate,full_read_candidate,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.",Top full-read candidate for per-case diagnoses and a distilled experience bank.,Focused full read; reproduce retrieval/adaptation on held-out ARGO tasks; test failure-case retention and source identity.,,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,episodic experience,,alphaxiv:2606.06787,AdMem: Advanced Memory for Task-solving Agents,paper candidate,unscreened,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.","Discovery candidate explicitly spanning episodic, semantic, and procedural memory with reward-based maintenance.","Screen/full-read; isolate memory types and critic dependence; evaluate provenance, negative experience, pruning errors, and online scalability.",,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,episodic experience,,alphaxiv:2608.21755,"ECHO: A Cognitively Inspired, Auditable Memory Plane for Long-Horizon Agents",paper candidate,unscreened,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.","Discovery candidate for auditable episodic encoding, revision, and provenance.",Screen/full-read; inspect all stated caveats and provenance assumptions; reproduce on independent data before using any result; test revision and source identity behavior.,,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,episodic experience,,alphaxiv:2303.11366,Reflexion: Language Agents with Verbal Reinforcement Learning,paper,recorded_full_read,FULL_PAPER_READ,Reflexion converts task feedback into verbal reflection stored in episodic memory for later trials without weight updates.,"Report `paper/sources/reports/2303.11366.txt` (22142 bytes; SHA-256 `a6791e159024d7553bf38a170e7c13fdd4a53c679f0b86b9365ecbc3321995ee`), exact version `v4`, archive SHA-256 `d70b771f527d912ce48da430ccd697fb09aaeabbfbfda404441943d398550304`, and tracked locator source are retained. Reflection can overfit or preserve bad lessons; safety and transfer are not established for ARGO.",Foundation for trajectory-derived episodic learning and a baseline for harness refinement.,"Compare reflection-only adaptation with held-out promotion, rollback, and cross-task transfer.",,,paper/sources/foundations-round4-source-receipts.json (SHA-256 5420142a7260269e40c1e9b78b8a6bc3d234a12e2bdedfa6a0270138a5529695); paper/sources/reports/2303.11366.txt (22142 bytes; SHA-256 a6791e159024d7553bf38a170e7c13fdd4a53c679f0b86b9365ecbc3321995ee); paper/sources/arxiv/2303.11366.tar.gz (395034 bytes; SHA-256 d70b771f527d912ce48da430ccd697fb09aaeabbfbfda404441943d398550304); extracted TeX: paper/sources/tex/2303.11366; members manifest SHA-256 be8b37e8691f0f92a93cd64b5fd4f33610db694a51f4340448ab4a262978630c; paper/sources/claim-locators.json SHA-256 efb9fd1577e01c59eb6af43a34ef4dfcbf0abe40eb4a2c1ff9d2fb7b71be5154; paper/sources/arxiv-metadata-foundations-round4-receipt.json SHA-256 69cfe6f5f9a1ad529f5c8a6b470970f6a4b89e1051a738cef5e1e992e1f74dda; paper/sources/arxiv-metadata-foundations-round4.xml SHA-256 e103e86e573e3b2fe29c1ceb2ad9d64a29e925039c7e0a5a50f0052483e05816; paper/sources/report-corrections.json SHA-256 8033afec4a2444d770221c2d1c1f0aa19c029ba63c415d715eb49b679361218d,
facet_evidence,personalized memory,,alphaxiv:2605.09998,Continual Harness,paper,recorded_full_read,FULL_PAPER_READ,"Continual Harness performs reset-free online edits to prompts, subagents, skills, and memory from trajectory windows; the local read summary also flags the risk of retaining harmful shortcuts.","Structured report retained at `paper/sources/reports/2605.09998.txt` (20802 bytes; SHA-256 `81210413790cb223989ce75db2d2da910c8536478259d4815cb56ca2eccb99bb`). Raw arXiv TeX source is retained at `paper/sources/arxiv/2605.09998.tar.gz` (29533124 bytes; SHA-256 `4d855372ed98dc4a61a585aedbc8051967f725e8575bb792a3573c3dc8bdcf5a`), with extracted TeX under `paper/sources/tex/2605.09998` and member manifest `paper/sources/tex/2605.09998/_archive_members.json` (SHA-256 `582fe3031c8085663d5e34842bdd98fbb55fcabc9c76538e1af49f8fb31f96be`). The scoped current-claim locator(s) pass byte, excerpt, and semantic review; broader claims require new locators. Detailed mechanism/result wording remains release-gated, and inherited behavior is not evidence of ARGO efficacy.",Inherited durable memory/edit mechanism can store user-specific facts or preferences.,"Restore receipt; ARGO must add consent, isolation, provenance, correction, expiry, forgetting, and authority tests before treating this as safe personalization.",,,paper/sources/report-receipts.json (SHA-256 c1ad0d25ab8fb9376b587f14a9ae9178d161cd6c98cb1964e0f0732a43852702); paper/sources/reports/2605.09998.txt (20802 bytes; SHA-256 81210413790cb223989ce75db2d2da910c8536478259d4815cb56ca2eccb99bb); paper/sources/arxiv-source-receipts.json (SHA-256 b834a623e29036dbe96ff7eee860d8efdb9976db7947ab6f4c3a054f3142f42b); paper/sources/arxiv/2605.09998.tar.gz (29533124 bytes; SHA-256 4d855372ed98dc4a61a585aedbc8051967f725e8575bb792a3573c3dc8bdcf5a); paper/sources/tex/2605.09998/_archive_members.json (SHA-256 582fe3031c8085663d5e34842bdd98fbb55fcabc9c76538e1af49f8fb31f96be); extracted TeX: paper/sources/tex/2605.09998; docs/argo/migration-state.json; docs/argo/research-foundations.md; paper/sources/claim-locators.json SHA-256 efb9fd1577e01c59eb6af43a34ef4dfcbf0abe40eb4a2c1ff9d2fb7b71be5154; paper/sources/arxiv-metadata-receipt.json SHA-256 923412f29b30d810527d047b98094d8ffc020a789723f312821b9b09bca3951a,
facet_evidence,personalized memory,,openalex:10.48550/arxiv.2404.18231,From Persona to Personalization: A Survey on Role-Playing Language Agents,paper candidate,unscreened,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.","Discovery candidate for persona versus individualized personalization taxonomy, methods, evaluation, and risks.",Screen/full-read; distinguish user-authorized preference memory from persona simulation; define privacy/control/benefit tests.,,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,personalized memory,,alphaxiv:2607.05794,From Passive Retrieval to Active Memory Navigation: Learning to Use Memory as a Structured Action Space,paper candidate,unscreened,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.",Discovery candidate for linked multi-granularity user memory exposed as an action space with provenance relations.,"Screen/full-read; test consent, source trust, over-personalization, correction, deletion, and cross-user isolation.",,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,personalized memory,,alphaxiv:2608.16551,"What to Remember, What to Reveal: Privacy-Aware Memory for Conversational Agents",paper candidate,unscreened,DISCOVERY_ONLY,No paper claim is supported. The locally retrieved title/abstract only makes this a candidate for the mapped facet.,"Discovery metadata is not a full read and cannot support detailed method, result, or design-selection claims.",Discovery candidate focused on privacy-aware memory and what to retain or reveal.,"Screen/full-read; derive threat model and user-control contract; run disclosure, deletion, stale-preference, and provenance tests.",,,.argo-research/literature/harness-foundations-2026-09-02/corpus-index.json,
facet_evidence,semantic knowledge,,alphaxiv:2409.05556,SciAgents,paper,recorded_full_read,FULL_PAPER_READ,SciAgents grounds multi-agent hypothesis generation in a literature-derived knowledge graph.,"Structured report retained at `paper/sources/reports/2409.05556.txt` (16658 bytes; SHA-256 `1caee5204ce0ea96086d55a24b717c06c9bda571a73cda43224adcb9df08f513`). Raw arXiv TeX source is retained at `paper/sources/arxiv/2409.05556.tar.gz` (43456489 bytes; SHA-256 `5bcf3866316250cd4a27772496848874f82ff1cc3319f21aec92d2bcc9e24a1a`), with extracted TeX under `paper/sources/tex/2409.05556` and member manifest `paper/sources/tex/2409.05556/_archive_members.json` (SHA-256 `914dc3f30efc9dc3c3b2198866a2c7337c81c3d35436b33e06440a535ed707b5`). The scoped current-claim locator(s) pass byte, excerpt, and semantic review; broader claims require new locators. The source does not establish an operational experiment/protocol/evidence graph or ARGO efficacy.",Prior work for grounding hypothesis generation in a literature-derived knowledge graph.,Restore receipt; define ontology/provenance/temporal/conflict contracts; test citation correctness and proposal quality without granting graph facts experimental authority.,,,paper/sources/report-receipts.json (SHA-256 c1ad0d25ab8fb9376b587f14a9ae9178d161cd6c98cb1964e0f0732a43852702); paper/sources/reports/2409.05556.txt (16658 bytes; SHA-256 1caee5204ce0ea96086d55a24b717c06c9bda571a73cda43224adcb9df08f513); paper/sources/arxiv-source-receipts.json (SHA-256 b834a623e29036dbe96ff7eee860d8efdb9976db7947ab6f4c3a054f3142f42b); paper/sources/arxiv/2409.05556.tar.gz (43456489 bytes; SHA-256 5bcf3866316250cd4a27772496848874f82ff1cc3319f21aec92d2bcc9e24a1a); paper/sources/tex/2409.05556/_archive_members.json (SHA-256 914dc3f30efc9dc3c3b2198866a2c7337c81c3d35436b33e06440a535ed707b5); extracted TeX: paper/sources/tex/2409.05556; docs/argo/migration-state.json; docs/argo/research-foundations.md; paper/sources/claim-locators.json SHA-256 efb9fd1577e01c59eb6af43a34ef4dfcbf0abe40eb4a2c1ff9d2fb7b71be5154; paper/sources/arxiv-metadata-receipt.json SHA-256 923412f29b30d810527d047b98094d8ffc020a789723f312821b9b09bca3951a,
